realtime,sleep_stage,motor,locomotion,grooming,nestgrooming,nestactivity,rearing,drinking,eating,nesting
2022-07-14 16:22:52.640,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:22:53.161,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:22:53.681,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:22:54.201,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:22:54.721,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:22:55.240,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:22:55.761,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:22:56.281,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:22:56.801,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:22:57.321,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:22:57.840,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:22:58.361,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:22:58.881,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:22:59.401,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:22:59.921,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:00.440,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:00.961,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:01.481,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:02.001,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:02.521,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:03.041,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:03.561,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:04.081,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:04.600,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:05.121,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:05.641,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:06.161,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:06.681,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:07.200,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:07.721,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:08.241,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:08.761,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:09.281,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:09.801,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:10.321,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:10.841,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:11.360,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:11.881,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:12.401,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:12.926,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:13.441,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:13.960,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:14.481,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:15.001,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:15.521,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:16.041,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:16.560,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:17.081,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:17.601,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:18.120,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:18.641,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:19.161,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:19.681,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:20.201,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:20.720,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:21.241,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:21.761,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:22.281,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:22.801,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:23.320,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:23.841,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:24.361,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:24.881,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:25.401,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:25.921,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:26.441,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:26.961,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:27.480,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:28.001,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:28.521,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:29.041,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:29.561,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:30.080,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:30.601,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:31.121,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:31.641,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:32.161,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:32.680,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:33.201,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:33.721,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:34.240,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:34.761,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:35.281,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:35.801,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:36.321,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:36.840,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:37.361,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:37.881,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:38.401,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:38.921,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:39.440,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:39.961,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:40.481,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:41.001,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:41.521,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:42.040,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:42.561,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:43.081,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:43.600,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:44.121,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:44.641,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:45.161,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:45.681,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:46.200,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:46.721,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:47.241,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:47.761,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:48.281,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:48.800,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:49.321,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:49.841,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:50.360,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:50.881,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:51.401,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:51.921,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:52.441,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:52.960,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:53.481,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:54.001,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:54.521,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:55.041,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:55.560,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:56.081,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:56.601,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:57.121,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:57.641,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:58.160,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:58.682,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:59.201,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:23:59.720,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:00.247,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:00.761,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:01.281,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:01.801,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:02.320,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:02.841,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:03.361,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:03.881,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:04.401,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:04.920,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:05.441,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:05.961,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:06.480,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:07.001,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:07.521,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:08.041,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:08.561,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:09.080,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:09.601,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:10.121,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:10.641,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:11.161,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:11.680,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:12.201,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:12.721,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:13.241,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:13.761,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:14.281,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:14.801,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:15.321,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:15.840,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:16.361,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:16.881,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:17.401,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:17.921,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:18.440,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:18.961,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:19.481,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:20.001,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:20.521,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:21.040,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:21.561,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:22.081,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:22.601,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:23.121,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:23.641,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:24.161,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:24.681,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:25.200,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:25.721,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:26.241,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:26.761,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:27.281,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:27.801,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:28.321,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:28.841,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:29.361,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:29.881,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:30.400,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:30.921,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:31.441,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:31.960,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:32.481,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:33.001,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:33.525,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:34.041,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:34.560,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:35.081,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:35.601,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:36.121,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:36.641,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:37.160,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:37.681,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:38.201,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:38.721,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:39.241,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:39.761,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:40.281,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:40.801,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:41.320,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:41.841,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:42.361,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:42.881,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:43.401,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:43.920,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:44.441,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:44.961,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:45.481,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:46.001,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:46.520,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:47.041,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:47.561,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:48.081,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:48.601,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:49.121,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:49.641,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:50.161,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:50.680,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:51.201,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:51.721,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:52.241,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:52.761,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:53.280,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:53.801,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:54.321,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:54.841,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:55.361,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:55.881,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:56.401,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:56.921,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:57.440,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:57.961,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:58.481,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:59.001,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:24:59.521,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:00.040,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:00.561,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:01.081,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:01.601,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:02.121,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:02.640,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:03.161,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:03.681,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:04.201,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:04.721,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:05.241,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:05.764,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:06.281,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:06.800,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:07.321,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:07.841,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:08.361,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:08.881,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:09.400,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:09.921,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:10.441,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:10.961,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:11.481,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:12.001,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:12.521,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:13.041,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:13.560,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:14.081,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:14.601,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:15.121,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:15.641,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:16.160,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:16.681,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:17.201,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:17.721,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:18.241,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:18.760,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:19.281,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:19.801,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:20.321,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:20.841,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:21.361,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:21.898,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:22.401,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:22.921,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:23.441,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:23.961,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:24.481,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:25.001,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:25.520,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:26.041,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:26.561,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:27.081,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:27.601,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:28.121,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:28.641,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:29.161,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:29.680,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:30.201,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:30.721,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:31.241,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:31.761,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:32.280,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:32.801,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:33.321,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:33.841,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:34.361,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:34.880,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:35.401,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:35.921,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:36.441,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:36.961,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:37.481,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:38.001,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:38.521,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:39.041,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:39.561,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:40.081,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:40.601,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:41.121,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:41.640,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:42.161,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:42.681,NR,0,0,0,0,0,0,0,0,0
2022-07-14 16:25:43.201,NR,0,0,0,0,0,0,0,0,0
