realtime,sleep_stage,motor,locomotion,grooming,nestgrooming,nestactivity,rearing,drinking,eating,nesting
2022-09-24 14:01:52.783,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:01:53.303,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:01:53.823,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:01:54.342,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:01:54.863,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:01:55.384,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:01:55.902,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:01:56.423,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:01:56.943,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:01:57.463,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:01:57.983,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:01:58.502,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:01:59.023,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:01:59.543,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:00.063,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:00.583,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:01.102,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:01.623,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:02.143,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:02.662,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:03.183,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:03.702,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:04.223,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:04.743,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:05.262,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:05.783,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:06.303,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:06.823,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:07.343,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:07.862,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:08.383,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:08.903,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:09.422,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:09.943,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:10.462,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:10.983,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:11.503,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:12.022,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:12.543,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:13.063,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:13.583,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:14.103,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:14.622,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:15.143,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:15.663,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:16.183,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:16.703,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:17.222,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:17.743,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:18.263,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:18.782,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:19.303,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:19.822,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:20.343,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:20.863,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:21.382,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:21.903,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:22.423,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:22.943,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:23.463,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:23.982,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:24.503,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:25.023,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:25.555,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:26.063,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:26.582,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:27.103,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:27.623,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:28.142,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:28.663,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:29.183,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:29.703,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:30.223,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:30.742,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:31.263,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:31.783,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:32.303,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:32.823,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:33.342,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:33.863,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:34.383,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:34.902,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:35.423,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:35.942,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:36.463,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:36.983,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:37.502,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:38.023,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:38.543,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:39.063,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:39.583,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:40.102,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:40.623,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:41.143,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:41.667,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:42.183,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:42.702,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:43.223,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:43.743,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:44.262,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:44.783,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:45.303,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:45.823,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:46.343,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:46.862,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:47.383,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:47.903,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:48.423,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:48.943,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:49.462,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:49.983,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:50.503,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:51.022,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:51.543,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:52.063,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:52.583,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:53.103,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:53.622,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:54.143,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:54.663,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:55.183,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:55.703,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:56.222,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:56.743,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:57.263,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:57.783,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:58.303,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:58.822,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:59.343,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:02:59.863,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:00.382,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:00.903,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:01.423,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:01.943,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:02.463,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:02.982,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:03.503,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:04.023,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:04.543,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:05.063,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:05.582,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:06.103,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:06.623,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:07.142,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:07.663,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:08.183,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:08.703,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:09.223,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:09.742,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:10.263,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:10.783,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:11.303,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:11.823,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:12.342,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:12.863,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:13.383,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:13.902,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:14.423,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:14.942,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:15.463,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:15.983,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:16.502,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:17.023,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:17.543,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:18.063,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:18.583,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:19.102,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:19.623,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:20.143,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:20.663,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:21.183,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:21.702,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:22.223,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:22.743,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:23.263,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:23.783,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:24.302,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:24.823,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:25.343,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:25.863,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:26.383,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:26.902,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:27.423,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:27.943,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:28.462,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:28.983,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:29.503,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:30.023,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:30.543,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:31.062,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:31.583,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:32.103,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:32.623,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:33.143,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:33.662,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:34.183,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:34.703,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:35.223,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:35.743,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:36.262,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:36.783,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:37.303,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:37.822,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:38.343,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:38.863,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:39.383,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:39.903,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:40.422,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:40.943,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:41.463,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:41.983,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:42.503,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:43.022,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:43.543,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:44.063,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:44.582,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:45.103,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:45.623,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:46.143,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:46.663,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:47.182,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:47.703,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:48.223,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:48.743,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:49.263,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:49.782,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:50.303,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:50.823,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:51.343,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:51.863,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:52.383,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:52.903,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:53.423,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:53.942,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:54.463,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:54.983,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:55.503,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:56.023,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:56.542,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:57.063,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:57.583,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:58.103,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:58.623,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:59.142,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:03:59.663,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:00.183,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:00.702,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:01.227,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:01.743,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:02.263,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:02.783,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:03.302,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:03.823,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:04.343,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:04.863,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:05.383,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:05.902,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:06.423,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:06.943,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:07.463,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:07.983,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:08.503,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:09.023,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:09.543,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:10.063,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:10.583,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:11.103,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:11.623,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:12.143,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:12.662,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:13.183,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:13.703,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:14.223,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:14.743,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:15.262,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:15.783,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:16.303,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:16.822,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:17.343,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:17.863,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:18.383,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:18.903,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:19.422,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:19.943,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:20.463,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:20.983,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:21.503,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:22.022,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:22.543,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:23.063,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:23.583,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:24.103,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:24.623,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:25.143,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:25.663,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:26.182,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:26.703,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:27.223,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:27.743,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:28.263,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:28.782,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:29.303,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:29.823,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:30.343,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:30.863,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:31.382,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:31.903,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:32.423,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:32.943,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:33.463,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:33.983,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:34.503,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:35.023,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:35.542,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:36.063,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:36.583,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:37.103,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:37.623,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:38.142,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:38.663,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:39.183,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:39.703,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:40.223,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:40.743,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:41.263,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:41.783,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:42.302,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:42.823,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:43.343,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:43.863,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:44.383,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:44.902,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:45.423,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:45.943,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:46.463,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:46.983,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:47.502,W,0,1,0,0,0,0,0,0,0
2022-09-24 14:04:48.023,W,0,1,0,0,0,0,0,0,0
